Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2018-01-23 00:00:00-05:00,962200.0,962200.0,930000.0,930100.0,0,0.0,0.0,0.0
2018-01-24 00:00:00-05:00,917600.0,953400.0,903620.0,934440.0,1,0.0,0.0,0.0
2018-01-25 00:00:00-05:00,916200.0,942600.0,905000.0,934000.0,1,0.0,0.0,0.0
2018-01-26 00:00:00-05:00,904200.0,917360.0,858800.0,865760.0,1,0.0,0.0,0.0
2018-01-29 00:00:00-05:00,872960.0,874400.0,840000.0,840000.0,1,0.0,0.0,0.0
2018-01-30 00:00:00-05:00,891000.0,892400.0,852800.0,867000.0,1,0.0,0.0,0.0
2018-01-31 00:00:00-05:00,839600.0,858260.0,831000.0,855980.0,1,0.0,0.0,0.0
2018-02-01 00:00:00-05:00,893400.0,893400.0,840000.0,852400.0,1,0.0,0.0,0.0
2018-02-02 00:00:00-05:00,892600.0,932600.0,873740.0,930020.0,1,0.0,0.0,0.0
2018-02-05 00:00:00-05:00,981800.0,1046000.0,917360.0,1046000.0,3,0.0,0.0,0.0
2018-02-06 00:00:00-05:00,1070000.0,1155400.0,959800.0,960400.0,2,0.0,0.0,0.0
2018-02-07 00:00:00-05:00,958000.0,979200.0,923320.0,965600.0,1,0.0,0.0,0.0
2018-02-08 00:00:00-05:00,964000.0,1062700.0,857400.0,1062700.0,2,0.0,0.0,0.0
2018-02-09 00:00:00-05:00,990000.0,1120000.0,985000.0,1017580.0,2,0.0,0.0,0.0
2018-02-12 00:00:00-05:00,952740.0,1010000.0,952740.0,960600.0,0,0.0,0.0,0.0
2018-02-13 00:00:00-05:00,977600.0,977600.0,902300.0,909780.0,1,0.0,0.0,0.0
2018-02-14 00:00:00-05:00,885000.0,885000.0,834000.0,835200.0,1,0.0,0.0,0.0
2018-02-15 00:00:00-05:00,812600.0,839180.0,787800.0,787800.0,1,0.0,0.0,0.0
2018-02-16 00:00:00-05:00,797800.0,812580.0,786700.0,801960.0,1,0.0,0.0,0.0
2018-02-20 00:00:00-05:00,816200.0,816200.0,768400.0,800000.0,1,0.0,0.0,0.0
2018-02-21 00:00:00-05:00,780000.0,784000.0,742020.0,784000.0,1,0.0,0.0,0.0
2018-02-22 00:00:00-05:00,820000.0,820000.0,768600.0,789360.0,0,0.0,0.0,0.0
2018-02-23 00:00:00-05:00,776000.0,776000.0,748460.0,749020.0,1,0.0,0.0,0.0
2018-02-26 00:00:00-05:00,740000.0,765600.0,726200.0,726600.0,0,0.0,0.0,0.0
2018-02-27 00:00:00-05:00,726680.0,756400.0,726000.0,755000.0,1,0.0,0.0,0.0
2018-02-28 00:00:00-05:00,740700.0,765600.0,740700.0,765600.0,0,0.0,0.0,0.0
2018-03-01 00:00:00-05:00,776000.0,831200.0,765000.0,802600.0,1,0.0,0.0,0.0
2018-03-02 00:00:00-05:00,837000.0,860000.0,770700.0,780000.0,1,0.0,0.0,0.0
2018-03-05 00:00:00-05:00,794780.0,794780.0,726400.0,726600.0,0,0.0,0.0,0.0
2018-03-06 00:00:00-05:00,718800.0,724100.0,701520.0,707400.0,1,0.0,0.0,0.0
2018-03-07 00:00:00-05:00,723320.0,726200.0,692840.0,694400.0,1,0.0,0.0,0.0
2018-03-08 00:00:00-05:00,686000.0,709780.0,686000.0,705000.0,0,0.0,0.0,0.0
2018-03-09 00:00:00-05:00,712200.0,712200.0,663200.0,663200.0,1,0.0,0.0,0.0
2018-03-12 00:00:00-04:00,648400.0,650200.0,637760.0,642560.0,0,0.0,0.0,0.0
2018-03-13 00:00:00-04:00,637800.0,688620.0,637800.0,685000.0,2,0.0,0.0,0.0
2018-03-14 00:00:00-04:00,673200.0,673200.0,647000.0,660000.0,2,0.0,0.0,0.0
2018-03-15 00:00:00-04:00,651240.0,667520.0,645360.0,652020.0,0,0.0,0.0,0.0
2018-03-16 00:00:00-04:00,666980.0,669800.0,661400.0,663100.0,0,0.0,0.0,0.0
2018-03-19 00:00:00-04:00,699800.0,737600.0,689000.0,720000.0,2,0.0,0.0,0.0
2018-03-20 00:00:00-04:00,734200.0,750100.0,707220.0,732800.0,1,0.0,0.0,0.0
2018-03-21 00:00:00-04:00,741100.0,741100.0,710400.0,733000.0,0,0.0,0.0,0.0
2018-03-22 00:00:00-04:00,777180.0,806600.0,752620.0,804000.0,1,0.0,0.0,0.0
2018-03-23 00:00:00-04:00,804000.0,863300.0,804000.0,860000.0,1,0.0,0.0,0.0
2018-03-26 00:00:00-04:00,798600.0,881200.0,773700.0,773700.0,2,0.0,0.0,0.0
2018-03-27 00:00:00-04:00,764000.0,925800.0,764000.0,899940.0,2,0.0,0.0,0.0
2018-03-28 00:00:00-04:00,958000.0,1001080.0,913000.0,970760.0,5,0.0,0.0,0.0
2018-03-29 00:00:00-04:00,999800.0,1000000.0,875600.0,895000.0,3,0.0,0.0,0.0
2018-04-02 00:00:00-04:00,942000.0,1016800.0,923040.0,984600.0,2,0.0,0.0,0.0
2018-04-03 00:00:00-04:00,942600.0,1006000.0,928260.0,964640.0,1,0.0,0.0,0.0
2018-04-04 00:00:00-04:00,1035800.0,1038400.0,915400.0,915400.0,1,0.0,0.0,0.0
2018-04-05 00:00:00-04:00,883200.0,894320.0,862580.0,876000.0,1,0.0,0.0,0.0
2018-04-06 00:00:00-04:00,897000.0,946600.0,876280.0,930600.0,1,0.0,0.0,0.0
2018-04-09 00:00:00-04:00,900600.0,920000.0,871200.0,920000.0,1,0.0,0.0,0.0
2018-04-10 00:00:00-04:00,875800.0,883800.0,818000.0,822000.0,1,0.0,0.0,0.0
2018-04-11 00:00:00-04:00,840400.0,896000.0,811420.0,837200.0,1,0.0,0.0,0.0
2018-04-12 00:00:00-04:00,820000.0,829800.0,809000.0,820980.0,1,0.0,0.0,0.0
2018-04-13 00:00:00-04:00,802000.0,842000.0,798880.0,830700.0,0,0.0,0.0,0.0
2018-04-16 00:00:00-04:00,820000.0,849600.0,820000.0,830400.0,0,0.0,0.0,0.0
2018-04-17 00:00:00-04:00,800000.0,800200.0,733380.0,738220.0,1,0.0,0.0,0.0
2018-04-18 00:00:00-04:00,738200.0,745780.0,724200.0,732060.0,1,0.0,0.0,0.0
2018-04-19 00:00:00-04:00,736620.0,757000.0,726800.0,733880.0,1,0.0,0.0,0.0
2018-04-20 00:00:00-04:00,745700.0,780000.0,740000.0,772000.0,1,0.0,0.0,0.0
2018-04-23 00:00:00-04:00,766200.0,810000.0,759400.0,801420.0,1,0.0,0.0,0.0
2018-04-24 00:00:00-04:00,792760.0,880000.0,786000.0,855560.0,2,0.0,0.0,0.0
2018-04-25 00:00:00-04:00,845800.0,929180.0,845800.0,875780.0,2,0.0,0.0,0.0
2018-04-26 00:00:00-04:00,830200.0,830200.0,785220.0,799960.0,1,0.0,0.0,0.0
2018-04-27 00:00:00-04:00,752600.0,830400.0,740000.0,772020.0,2,0.0,0.0,0.0
2018-04-30 00:00:00-04:00,760000.0,788220.0,744200.0,766160.0,1,0.0,0.0,0.0
2018-05-01 00:00:00-04:00,782800.0,784800.0,750400.0,751400.0,1,0.0,0.0,0.0
2018-05-02 00:00:00-04:00,732400.0,744080.0,708020.0,730000.0,1,0.0,0.0,0.0
2018-05-03 00:00:00-04:00,760000.0,782000.0,733700.0,733700.0,2,0.0,0.0,0.0
2018-05-04 00:00:00-04:00,759400.0,759400.0,687640.0,690600.0,2,0.0,0.0,0.0
2018-05-07 00:00:00-04:00,671380.0,671380.0,644000.0,658000.0,2,0.0,0.0,0.0
2018-05-08 00:00:00-04:00,660000.0,664800.0,640000.0,643940.0,1,0.0,0.0,0.0
2018-05-09 00:00:00-04:00,640000.0,640000.0,620000.0,621500.0,2,0.0,0.0,0.0
2018-05-10 00:00:00-04:00,620400.0,620400.0,595200.0,600000.0,2,0.0,0.0,0.0
2018-05-11 00:00:00-04:00,599000.0,620180.0,599000.0,612400.0,1,0.0,0.0,0.0
2018-05-14 00:00:00-04:00,607200.0,607200.0,588000.0,605200.0,1,0.0,0.0,0.0
2018-05-15 00:00:00-04:00,627000.0,642000.0,627000.0,637800.0,2,0.0,0.0,0.0
2018-05-16 00:00:00-04:00,628600.0,634420.0,618200.0,622000.0,1,0.0,0.0,0.0
2018-05-17 00:00:00-04:00,622800.0,633600.0,604400.0,627180.0,1,0.0,0.0,0.0
